OrderID;OrderPriority;OrderDate;CustomerID;Country;ProductID;Category;Quantity;PricePerUnit;Payment
2404218;Regular;14.08.2024;1244223;France;1076006;Kitchen;9;0.99;Credit Card - VISA
2404218;Regular;14.08.2024;1244223;France;1003312;Lights;45;6.35;Credit Card - VISA
2404219;Next Day;14.08.2024;1244223;France;1003312;Lights;48;6.35;Credit Card - VISA
2404220;Next Day;14.08.2024;3076508;Austria;1061344;Kitchen;23;5.01;Credit Card - Mastercard
2404221;Next Day;14.08.2024;5557185;Czech Republic;1020150;Lights;51;0.71;Debit Card - Maestro
2404222;Next Day;14.08.2024;1558290;Switzerland;1085341;Lights;51;1.01;PayPal
2404223;Regular;14.08.2024;3937891;Germany;1018081;Living;27;35;Debit Card - Maestro
2404224;Next Day;14.08.2024;1594395;Hungary;1074108;Living;11;6.5;Apple Pay
2404225;Next Day;14.08.2024;5255960;France;1077992;Heating;3;2.5;Credit Card - Mastercard
2404226;Regular;14.08.2024;1417410;Germany;1053786;Heating;33;5.26;Debit Card - Maestro
2404227;Next Day;14.08.2024;4085828;Germany;1070939;Bathroom;40;6.67;Debit Card - Maestro
2404227;Next Day;14.08.2024;5669082;Italy;1055644;Kitchen;14;1.39;Credit Card - Mastercard
2404228;Express;14.08.2024;4085828;Germany;1065057;Lights;30;0.7;Debit Card - Maestro
2404229;Regular;14.08.2024;3814465;Austria;1057111;Kitchen;30;7.3;Direct Debit
2404230;Next Day;14.08.2024;1701808;Hungary;1088207;Bathroom;19;14.48;Direct Debit
2404231;Express;14.08.2024;4528663;Austria;1056242;Kitchen;2;0.5;Credit Card - VISA
2404232;Next Day;14.08.2024;1417410;Germany;1055580;Bathroom;5;5.02;Debit Card - Maestro
2404233;Next Day;14.08.2024;5285271;Slovenia;1038384;Kitchen;6;7.54;Credit Card - Mastercard
2404234;Express;15.08.2024;5330697;Slovenia;1032774;Heating;5;5;Advance Payment
2404235;Next Day;15.08.2024;2881184;Germany;1033247;Lights;33;9.99;Apple Pay
2404236;Express;15.08.2024;3371902;France;1032916;Bathroom;42;8.99;Credit Card - Mastercard
2404237;Regular;15.08.2024;2015456;Switzerland;1082694;Bathroom;4;4;Credit Card - VISA
2404238;Next Day;15.08.2024;4323539;Switzerland;1027648;Heating;32;3.3;Direct Debit
2404239;Regular;15.08.2024;1614441;Austria;1035541;Living;21;5.1;Apple Pay
2404240;Express;15.08.2024;4007352;Austria;1037085;Bathroom;40;29.21;Advance Payment
2404240;Express;15.08.2024;4007352;Austria;1078835;Kitchen;4;0.95;Advance Payment
2404241;Express;15.08.2024;5285271;Slovenia;1038384;Kitchen;10;7.54;Credit Card - Mastercard
2404242;Express;15.08.2024;1614441;Austria;1035541;Living;16;5.1;Apple Pay
2404243;Next Day;15.08.2024;3489178;Austria;1018980;Lights;31;3.14;Direct Debit
2404244;Next Day;15.08.2024;5493994;Germany;1053201;Kitchen;41;0.5;Direct Debit
2404245;Regular;15.08.2024;5493994;Germany;1053201;Kitchen;39;0.5;Direct Debit
2404246;Regular;15.08.2024;4007352;Austria;1078835;Kitchen;1;0.95;Advance Payment
2404247;Express;15.08.2024;3678340;Hungary;1044233;Heating;1;5.99;Direct Debit
2404248;Express;16.08.2024;3678340;Hungary;1075927;Heating;32;49;Direct Debit
2404248;Express;16.08.2024;2820914;Switzerland;1071714;Bathroom;6;4.5;Credit Card - American Express
2404249;Regular;16.08.2024;1417410;Germany;1055580;Bathroom;9;5.02;Debit Card - Maestro
2404250;Next Day;16.08.2024;5255960;France;1077992;Heating;3;2.5;Credit Card - Mastercard
2404251;Regular;16.08.2024;3525063;Switzerland;1000512;Heating;34;1.99;Credit Card - VISA
2404252;Next Day;16.08.2024;3525063;Switzerland;1000512;Heating;41;1.99;Credit Card - VISA
2404253;Regular;16.08.2024;1146454;Belgium;1012043;Kitchen;12;5.26;PayPal
2404254;Next Day;16.08.2024;1701808;Hungary;1088207;Bathroom;14;14.48;Direct Debit
2404255;Regular;16.08.2024;2579447;Germany;1036017;Kitchen;47;1.49;Credit Card - American Express
2404256;Next Day;16.08.2024;4724615;Slovakia;1031539;Heating;29;14;Credit Card - Diners
2404257;Regular;16.08.2024;4708443;Switzerland;1023719;Bathroom;53;8.99;Direct Debit
2404258;Regular;16.08.2024;4391335;Germany;1095497;Bathroom;43;64.2;Credit Card - Mastercard
2404259;Regular;16.08.2024;3937891;Germany;1018081;Living;29;35;Debit Card - Maestro
2404260;Regular;16.08.2024;5249375;Germany;1098093;Lights;48;0.7;Debit Card - Maestro
2404261;Next Day;16.08.2024;4697807;France;1038173;Lights;7;2.4;Advance Payment
2404262;Next Day;16.08.2024;5549460;Austria;1087183;Bathroom;50;27.75;Credit Card - VISA
2404263;Regular;17.08.2024;1372210;Czech Republic;1095499;Bathroom;30;4.5;Advance Payment
2404264;Express;17.08.2024;1312747;Germany;1075198;Lights;11;4.2;Credit Card - Diners
2404265;Next Day;17.08.2024;5126835;Germany;1031183;Heating;24;8.99;Apple Pay
2404265;Next Day;17.08.2024;5126835;Germany;1076409;Living;43;9.47;Apple Pay
2404266;Express;17.08.2024;1417410;Germany;1055580;Bathroom;9;5.02;Debit Card - Maestro
2404267;Regular;17.08.2024;2841573;Austria;1039963;Kitchen;18;6.66;PayPal
2404268;Next Day;17.08.2024;2275194;Czech Republic;1054940;Heating;52;19.99;Direct Debit
2404268;Next Day;17.08.2024;2275194;Czech Republic;1030093;Bathroom;17;3.5;Direct Debit
2404269;Next Day;17.08.2024;3937891;Germany;1072122;Heating;41;5.89;Debit Card - Maestro
2404270;Express;17.08.2024;3018382;Austria;1066474;Kitchen;33;1.39;Debit Card - Maestro
2404271;Regular;17.08.2024;1417410;Germany;1053786;Heating;27;5.26;Debit Card - Maestro
2404272;Next Day;17.08.2024;2948995;Austria;1097265;Heating;21;4.81;Credit Card - VISA
2404273;Next Day;17.08.2024;2190915;Germany;1013603;Living;41;8.74;Direct Debit
2404274;Express;17.08.2024;5651952;Austria;1074010;Heating;21;2.5;Credit Card - American Express
2404274;Express;17.08.2024;5651952;Austria;1047564;Bathroom;18;4.95;Credit Card - American Express
2404275;Next Day;17.08.2024;4007352;Austria;1037085;Bathroom;49;29.21;Advance Payment
2404276;Next Day;17.08.2024;4069390;Switzerland;1039183;Heating;13;8.99;Credit Card - American Express
2404277;Next Day;17.08.2024;1296747;Czech Republic;1013403;Heating;34;4.99;Credit Card - VISA
2404278;Regular;17.08.2024;1296747;Czech Republic;1013403;Heating;35;4.99;Credit Card - VISA
2404279;Next Day;17.08.2024;1366367;Austria;1011869;Bathroom;22;6.02;Instant Bank Transfer
2404280;Regular;17.08.2024;4391335;Germany;1095497;Bathroom;43;64.2;Credit Card - Mastercard
2404281;Regular;17.08.2024;4742824;Germany;1050764;Lights;29;4.96;Credit Card - VISA
2404282;Regular;18.08.2024;2841573;Austria;1039963;Kitchen;11;6.66;PayPal
2404283;Express;18.08.2024;1296747;Czech Republic;1013403;Heating;29;4.99;Credit Card - VISA
2404284;Next Day;18.08.2024;4186540;Switzerland;1068656;Heating;46;48.26;Direct Debit
2404285;Regular;18.08.2024;4186540;Switzerland;1068656;Heating;47;48.26;Direct Debit
2404286;Regular;18.08.2024;5654324;Slovakia;1071714;Bathroom;39;4.5;Direct Debit
2404287;Next Day;18.08.2024;2841573;Austria;1039963;Kitchen;17;6.66;PayPal
2404288;Express;18.08.2024;3853521;Germany;1044326;Bathroom;38;64.59;Debit Card - Maestro
2404289;Regular;18.08.2024;2602386;Austria;1016439;Kitchen;16;2.15;Instant Bank Transfer
2404290;Express;18.08.2024;3018382;Austria;1094839;Bathroom;44;164.73;Debit Card - Maestro
2404291;Regular;18.08.2024;3538883;France;1070421;Heating;16;2.5;Credit Card - Diners
2404292;Regular;18.08.2024;4391335;Germany;1095497;Bathroom;49;64.2;Credit Card - Mastercard
2404293;Regular;18.08.2024;4186540;Switzerland;1068656;Heating;41;48.26;Direct Debit
2404294;Next Day;18.08.2024;3018382;Austria;1087430;Lights;2;0.96;Debit Card - Maestro
2404295;Next Day;18.08.2024;5531196;Belgium;1026603;Bathroom;41;30;Credit Card - Diners
2404296;Regular;18.08.2024;5493994;Germany;1053201;Kitchen;44;0.5;Direct Debit
2404297;Express;18.08.2024;2275194;Czech Republic;1073417;Heating;1;2.38;Direct Debit
2404298;Regular;18.08.2024;1981452;Germany;1070478;Bathroom;8;11.79;Credit Card - Diners
2404298;Regular;18.08.2024;1981452;Germany;1047244;Kitchen;6;12.39;Credit Card - Diners
2404299;Regular;18.08.2024;4581804;Hungary;1040302;Living;18;19.99;Instant Bank Transfer
2404300;Express;18.08.2024;1057092;Germany;1000183;Kitchen;23;8.83;PayPal
2404301;Next Day;19.08.2024;5126835;Germany;1019305;Living;34;35;Apple Pay
2404302;Next Day;19.08.2024;2275194;Czech Republic;1030093;Bathroom;17;3.5;Direct Debit
2404303;Regular;19.08.2024;3371902;France;1018069;Living;25;35;Credit Card - Mastercard
2404304;Express;19.08.2024;1304807;Czech Republic;1068340;Lights;13;3.37;Debit Card - Maestro
2404305;Regular;19.08.2024;4250775;Switzerland;1004407;Bathroom;6;48.8;Advance Payment
2404305;Regular;19.08.2024;4250775;Switzerland;1018078;Bathroom;45;45;Advance Payment
2404306;Regular;19.08.2024;1720490;Austria;1011017;Lights;20;35;Credit Card - VISA
2404307;Express;19.08.2024;3240868;Switzerland;1044299;Lights;26;7.37;Direct Debit
2404308;Regular;19.08.2024;2182467;Austria;1048713;Bathroom;39;68.02;PayPal
2404309;Next Day;19.08.2024;2563646;Switzerland;1062042;Kitchen;46;4.78;Direct Debit
2404310;Express;19.08.2024;3863099;Germany;1051273;Kitchen;1;4.86;Direct Debit
2404311;Express;19.08.2024;1981452;Germany;1021877;Heating;39;5.76;Credit Card - Diners
2404312;Express;19.08.2024;3863099;Germany;1075311;Lights;21;3.97;Direct Debit
2404313;Regular;19.08.2024;3863099;Germany;1051273;Kitchen;3;4.86;Direct Debit
2404314;Regular;19.08.2024;5821580;Austria;1002132;Living;33;4.81;Debit Card - Maestro
2404315;Express;19.08.2024;3538883;France;1070421;Heating;21;2.5;Credit Card - Diners
2404316;Regular;19.08.2024;4326762;Slovenia;1056587;Kitchen;27;6.46;Direct Debit
2404317;Express;20.08.2024;4443542;Switzerland;1028394;Heating;38;7.51;Apple Pay
2404318;Regular;20.08.2024;3204271;Austria;1064834;Bathroom;44;19.99;Debit Card - Maestro
2404319;Next Day;20.08.2024;1296747;Czech Republic;1048006;Kitchen;46;5.17;Credit Card - VISA
2404320;Next Day;20.08.2024;5651952;Austria;1047564;Bathroom;21;4.95;Credit Card - American Express
2404321;Regular;20.08.2024;2602125;Switzerland;1026526;Bathroom;27;19.99;Credit Card - VISA
2404322;Next Day;20.08.2024;2645542;Slovakia;1046275;Bathroom;50;6.19;Credit Card - VISA
2404323;Regular;20.08.2024;2655619;Switzerland;1064665;Kitchen;20;9.18;Credit Card - VISA
2404324;Express;20.08.2024;2841573;Austria;1039963;Kitchen;11;6.66;PayPal
2404325;Regular;20.08.2024;5821580;Austria;1002132;Living;31;4.81;Debit Card - Maestro
2404326;Regular;20.08.2024;4521468;Germany;1032695;Living;13;1.99;Credit Card - Mastercard
2404327;Next Day;20.08.2024;2846185;Belgium;1058191;Heating;24;2.5;Credit Card - Mastercard
2404328;Regular;20.08.2024;1884348;Belgium;1036996;Lights;17;0.7;Credit Card - Mastercard
2404329;Regular;20.08.2024;1720490;Austria;1036372;Kitchen;6;13.88;Credit Card - VISA
2404330;Regular;20.08.2024;4118847;Czech Republic;1075842;Lights;19;0.97;Instant Bank Transfer
2404331;Regular;20.08.2024;4567826;Austria;1041456;Bathroom;7;7.29;Apple Pay
2404332;Regular;20.08.2024;4567826;Austria;1041456;Bathroom;11;7.29;Apple Pay
2404333;Next Day;20.08.2024;5821580;Austria;1002132;Living;36;4.81;Debit Card - Maestro
2404334;Express;20.08.2024;2526633;Slovenia;1071194;Bathroom;40;4.98;Direct Debit
2404334;Express;20.08.2024;2526633;Slovenia;1095095;Kitchen;42;1.6;Direct Debit
2404335;Regular;20.08.2024;4118847;Czech Republic;1093044;Kitchen;26;8.29;Instant Bank Transfer
2404336;Regular;20.08.2024;1908858;Germany;1097780;Heating;35;4;Credit Card - Mastercard
2404337;Next Day;20.08.2024;5355536;Czech Republic;1068340;Lights;23;3.37;Credit Card - VISA
2404338;Next Day;20.08.2024;1868230;Austria;1026603;Bathroom;9;30;Credit Card - Mastercard
2404339;Express;20.08.2024;5126947;Switzerland;1013493;Heating;31;13.99;Instant Bank Transfer
2404339;Express;20.08.2024;5126947;Switzerland;1030802;Bathroom;5;66.67;Instant Bank Transfer
2404340;Regular;20.08.2024;5754027;Belgium;1052776;Heating;17;5.5;Instant Bank Transfer
2404341;Regular;20.08.2024;3204271;Austria;1064834;Bathroom;35;19.99;Debit Card - Maestro
2404342;Regular;20.08.2024;3204271;Austria;1064834;Bathroom;39;19.99;Debit Card - Maestro
2404343;Express;20.08.2024;4186540;Switzerland;1068656;Heating;48;48.26;Direct Debit
2404344;Express;20.08.2024;3204271;Austria;1083992;Living;9;8.78;Debit Card - Maestro
2404345;Regular;21.08.2024;3204271;Austria;1083992;Living;6;8.78;Debit Card - Maestro
2404346;Express;21.08.2024;1794563;Slovakia;1052480;Kitchen;28;6.81;Credit Card - VISA
2404347;Regular;21.08.2024;4266568;Czech Republic;1075774;Living;52;19.99;PayPal
2404348;Regular;21.08.2024;1296747;Czech Republic;1016194;Heating;47;14;Credit Card - VISA
2404349;Express;21.08.2024;1588114;Switzerland;1013324;Lights;29;2.36;PayPal
2404350;Regular;21.08.2024;3204271;Austria;1066474;Kitchen;32;1.39;Debit Card - Maestro
2404351;Regular;21.08.2024;3204271;Austria;1083992;Living;7;8.78;Debit Card - Maestro
2404352;Next Day;21.08.2024;2579447;Germany;1088768;Bathroom;28;5.48;Credit Card - American Express
2404353;Regular;21.08.2024;4266568;Czech Republic;1093405;Lights;21;8.65;PayPal
2404354;Express;21.08.2024;4266568;Czech Republic;1093405;Lights;16;8.65;PayPal
2404355;Regular;21.08.2024;1225807;Slovakia;1034188;Bathroom;1;43.75;Instant Bank Transfer
2404355;Regular;21.08.2024;1225807;Slovakia;1074314;Kitchen;25;0.49;Instant Bank Transfer
2404356;Regular;21.08.2024;4455558;France;1052682;Bathroom;10;5.44;PayPal
2404357;Regular;21.08.2024;2973881;Belgium;1038563;Heating;24;7.69;Apple Pay
2404357;Regular;21.08.2024;2973881;Belgium;1011830;Kitchen;27;0.8;Apple Pay
2404358;Regular;21.08.2024;1225807;Slovakia;1074314;Kitchen;21;0.49;Instant Bank Transfer
2404359;Next Day;21.08.2024;4521468;Germany;1075408;Heating;43;0.99;Credit Card - Mastercard
2404360;Regular;21.08.2024;4526916;Switzerland;1004872;Bathroom;51;5.92;Credit Card - VISA
2404361;Next Day;21.08.2024;3858002;Switzerland;1072251;Bathroom;9;69;Credit Card - American Express
2404362;Express;21.08.2024;3858002;Switzerland;1072251;Bathroom;18;69;Credit Card - American Express
2404363;Express;21.08.2024;3858002;Switzerland;1068833;Lights;34;0.7;Credit Card - American Express
2404364;Regular;21.08.2024;3204271;Austria;1064834;Bathroom;36;19.99;Debit Card - Maestro
2404365;Express;21.08.2024;3204271;Austria;1064834;Bathroom;35;19.99;Debit Card - Maestro
2404366;Express;22.08.2024;5126835;Germany;1016439;Kitchen;6;2.15;Apple Pay
2404367;Express;22.08.2024;4118847;Czech Republic;1075842;Lights;17;0.97;Instant Bank Transfer
2404368;Next Day;22.08.2024;3563733;Slovenia;1036710;Bathroom;21;23.19;Credit Card - Mastercard
2404368;Next Day;22.08.2024;5821580;Austria;1002132;Living;36;4.81;Debit Card - Maestro
2404369;Regular;22.08.2024;4930287;Austria;1013214;Heating;18;19.99;Credit Card - Mastercard
2404370;Express;22.08.2024;4930287;Austria;1013214;Heating;17;19.99;Credit Card - Mastercard
2404371;Express;22.08.2024;3858002;Switzerland;1068833;Lights;36;0.7;Credit Card - American Express
2404372;Next Day;22.08.2024;2190915;Germany;1065542;Kitchen;36;1.49;Direct Debit
2404373;Regular;22.08.2024;4944764;Germany;1005169;Kitchen;50;6.16;Credit Card - Mastercard
2404374;Express;22.08.2024;3204271;Austria;1083992;Living;6;8.78;Debit Card - Maestro
2404374;Express;22.08.2024;2463925;Hungary;1093860;Living;14;8.34;PayPal
2404375;Next Day;22.08.2024;3858002;Switzerland;1094321;Lights;29;1.67;Credit Card - American Express
2404376;Regular;22.08.2024;2579447;Germany;1088768;Bathroom;31;5.48;Credit Card - American Express
2404377;Regular;22.08.2024;3858002;Switzerland;1072251;Bathroom;12;69;Credit Card - American Express
2404378;Regular;22.08.2024;4118847;Czech Republic;1058642;Kitchen;53;0.5;Instant Bank Transfer
2404379;Next Day;22.08.2024;4363725;Belgium;1011799;Kitchen;35;5.57;Credit Card - American Express
2404380;Express;22.08.2024;2579447;Germany;1088768;Bathroom;27;5.48;Credit Card - American Express
2404381;Next Day;22.08.2024;2579447;Germany;1088768;Bathroom;29;5.48;Credit Card - American Express
2404382;Express;22.08.2024;4363725;Belgium;1011799;Kitchen;42;5.57;Credit Card - American Express
2404383;Express;22.08.2024;4363725;Belgium;1011799;Kitchen;44;5.57;Credit Card - American Express
2404384;Regular;23.08.2024;4290366;Switzerland;1047445;Lights;51;35;Debit Card - Maestro
2404385;Next Day;23.08.2024;2942357;France;1097265;Heating;39;4.81;Credit Card - VISA
2404385;Next Day;23.08.2024;2942357;France;1078648;Kitchen;41;19.99;Credit Card - VISA
2404386;Express;23.08.2024;2942357;France;1097265;Heating;39;4.81;Credit Card - VISA
2404387;Regular;23.08.2024;2846185;Belgium;1084104;Kitchen;26;9.92;Credit Card - Mastercard
2404388;Express;23.08.2024;2973881;Belgium;1011830;Kitchen;27;0.8;Apple Pay
2404389;Regular;23.08.2024;1243053;Slovenia;1054252;Heating;44;6.5;Credit Card - Mastercard
2404389;Regular;23.08.2024;1243053;Slovenia;1046275;Bathroom;7;6.19;Credit Card - Mastercard
2404390;Express;23.08.2024;2846185;Belgium;1058191;Heating;24;2.5;Credit Card - Mastercard
2404391;Regular;23.08.2024;3018382;Austria;1094839;Bathroom;45;164.73;Debit Card - Maestro
2404392;Regular;23.08.2024;3018382;Austria;1094839;Bathroom;42;164.73;Debit Card - Maestro
2404393;Regular;23.08.2024;3590285;Germany;1088661;Living;26;16.36;Credit Card - VISA
2404394;Next Day;23.08.2024;4904619;Switzerland;1066203;Living;44;35;Credit Card - VISA
2404395;Regular;23.08.2024;4521468;Germany;1081995;Kitchen;15;8.32;Credit Card - Mastercard
2404396;Next Day;23.08.2024;3858002;Switzerland;1072251;Bathroom;9;69;Credit Card - American Express
2404397;Next Day;23.08.2024;2681248;Germany;1020012;Living;14;19.99;Instant Bank Transfer
2404398;Express;23.08.2024;1243053;Slovenia;1046275;Bathroom;6;6.19;Credit Card - Mastercard
2404399;Regular;23.08.2024;1597841;Austria;1027228;Kitchen;8;7.44;Credit Card - VISA
2404400;Next Day;23.08.2024;1249441;Austria;1059194;Bathroom;1;52.2;Credit Card - American Express
2404401;Next Day;23.08.2024;3429492;Germany;1085348;Heating;38;0.99;Debit Card - Maestro
2404401;Next Day;23.08.2024;3429492;Germany;1067104;Bathroom;16;6.27;Debit Card - Maestro
2404402;Next Day;23.08.2024;5355536;Czech Republic;1068340;Lights;32;3.37;Credit Card - VISA
2404403;Express;24.08.2024;5223816;Hungary;1006491;Heating;25;6.13;Debit Card - Maestro
2404404;Express;24.08.2024;3292182;Germany;1023937;Kitchen;32;2.03;Direct Debit
2404405;Regular;24.08.2024;1366367;Austria;1076006;Kitchen;45;0.99;Instant Bank Transfer
2404406;Express;24.08.2024;1066474;Germany;1084250;Kitchen;12;2.99;Credit Card - Mastercard
2404407;Next Day;24.08.2024;2700888;Germany;1010116;Bathroom;15;36.61;Advance Payment
2404408;Regular;24.08.2024;2700888;Germany;1010116;Bathroom;8;36.61;Advance Payment
2404409;Regular;24.08.2024;4769356;Slovenia;1038594;Lights;12;2.31;Credit Card - Mastercard
2404410;Next Day;24.08.2024;1011034;Italy;1030162;Heating;17;4;Apple Pay
2404410;Next Day;24.08.2024;4304957;Slovenia;1022491;Heating;25;8.08;Debit Card - Maestro
2404410;Next Day;24.08.2024;1011034;Italy;1017525;Kitchen;16;5.66;Apple Pay
2404411;Express;24.08.2024;3554593;Austria;1060536;Living;5;4;Instant Bank Transfer
2404412;Express;24.08.2024;3292182;Germany;1023937;Kitchen;36;2.03;Direct Debit
2404413;Express;24.08.2024;1597841;Austria;1027228;Kitchen;10;7.44;Credit Card - VISA
2404414;Regular;24.08.2024;1803939;Austria;1073218;Kitchen;25;5.46;Instant Bank Transfer
2404415;Regular;24.08.2024;3858002;Switzerland;1068833;Lights;33;0.7;Credit Card - American Express
2404416;Express;24.08.2024;2935177;Germany;1097817;Heating;29;1.99;Advance Payment
2404417;Next Day;24.08.2024;3049061;Germany;1022175;Kitchen;8;6.22;Debit Card - Maestro
2404417;Next Day;24.08.2024;3858002;Switzerland;1094321;Lights;30;1.67;Credit Card - American Express
2404418;Express;24.08.2024;3858002;Switzerland;1094321;Lights;26;1.67;Credit Card - American Express
2404419;Express;25.08.2024;2117235;Germany;1032280;Kitchen;36;0.5;PayPal
2404420;Regular;25.08.2024;3473707;Germany;1032774;Heating;14;5;Instant Bank Transfer
2404420;Regular;25.08.2024;1803939;Austria;1073218;Kitchen;24;5.46;Instant Bank Transfer
2404421;Regular;25.08.2024;2935177;Germany;1097817;Heating;34;1.99;Advance Payment
2404422;Regular;25.08.2024;4591575;Czech Republic;1013881;Heating;31;0.99;Credit Card - Mastercard
2404422;Regular;25.08.2024;4591575;Czech Republic;1005151;Kitchen;12;0.5;Credit Card - Mastercard
2404423;Regular;25.08.2024;1112727;Austria;1097642;Bathroom;42;2.99;Credit Card - VISA
2404424;Next Day;25.08.2024;2568142;Austria;1077221;Kitchen;30;2.26;Direct Debit
2404425;Next Day;25.08.2024;4769356;Slovenia;1038594;Lights;12;2.31;Credit Card - Mastercard
2404426;Next Day;25.08.2024;3473707;Germany;1032774;Heating;8;5;Instant Bank Transfer
2404426;Next Day;25.08.2024;4188310;Germany;1068833;Lights;46;0.7;Direct Debit
2404427;Next Day;25.08.2024;2942357;France;1097265;Heating;37;4.81;Credit Card - VISA
2404428;Express;25.08.2024;2935177;Germany;1097817;Heating;26;1.99;Advance Payment
2404429;Next Day;25.08.2024;2925840;Switzerland;1073660;Kitchen;21;0.5;Credit Card - Mastercard
2404430;Next Day;25.08.2024;2019252;France;1072093;Bathroom;37;57;Advance Payment
2404431;Next Day;25.08.2024;2655619;Switzerland;1021344;Kitchen;23;0.5;Credit Card - VISA
2404432;Regular;25.08.2024;3489178;Austria;1034402;Lights;25;4.82;Direct Debit
2404433;Next Day;25.08.2024;1851106;Germany;1034940;Bathroom;25;4.95;PayPal
2404434;Next Day;25.08.2024;3142331;Germany;1016716;Living;26;35;PayPal
2404435;Express;25.08.2024;1851106;Germany;1037317;Bathroom;13;44.55;PayPal
2404436;Regular;25.08.2024;2935177;Germany;1015511;Lights;5;4.27;Advance Payment
2404437;Regular;25.08.2024;3532847;Austria;1032225;Kitchen;16;2.5;Instant Bank Transfer
2404438;Next Day;25.08.2024;3532847;Austria;1032225;Kitchen;9;2.5;Instant Bank Transfer
2404439;Next Day;26.08.2024;2935177;Germany;1097817;Heating;26;1.99;Advance Payment
2404440;Next Day;26.08.2024;1066474;Germany;1084250;Kitchen;14;2.99;Credit Card - Mastercard
2404441;Regular;26.08.2024;2198900;France;1023728;Heating;42;1.99;Direct Debit
2404442;Express;26.08.2024;4769356;Slovenia;1038594;Lights;20;2.31;Credit Card - Mastercard
2404443;Regular;26.08.2024;1286266;Italy;1006491;Heating;48;6.13;Credit Card - Mastercard
2404444;Express;26.08.2024;4733086;Germany;1071829;Heating;9;0.99;Direct Debit
2404445;Regular;26.08.2024;1915212;Germany;1082694;Bathroom;33;4;Credit Card - Mastercard
2404446;Express;26.08.2024;3532847;Austria;1032225;Kitchen;11;2.5;Instant Bank Transfer
2404447;Express;26.08.2024;3532847;Austria;1032225;Kitchen;16;2.5;Instant Bank Transfer
2404448;Next Day;26.08.2024;1915212;Germany;1082694;Bathroom;24;4;Credit Card - Mastercard
2404449;Regular;26.08.2024;3275794;Belgium;1088936;Bathroom;47;1.49;Debit Card - Maestro
2404450;Regular;26.08.2024;1814796;Czech Republic;1075474;Heating;4;24.49;PayPal
2404451;Next Day;26.08.2024;1112727;Austria;1087194;Bathroom;17;19.99;Credit Card - VISA
2404452;Regular;26.08.2024;4035091;Switzerland;1061407;Living;21;1.99;Credit Card - Diners
2404453;Regular;26.08.2024;1408747;Hungary;1080237;Heating;41;8.99;Advance Payment
2404454;Regular;26.08.2024;1408747;Hungary;1080237;Heating;40;8.99;Advance Payment
2404455;Regular;26.08.2024;1066474;Germany;1009502;Heating;35;6.5;Credit Card - Mastercard
2404456;Regular;26.08.2024;1700147;Switzerland;1065873;Bathroom;5;5.16;Debit Card - Maestro
2404456;Regular;26.08.2024;1700147;Switzerland;1028740;Bathroom;1;15.68;Debit Card - Maestro
2404457;Express;26.08.2024;5834435;Switzerland;1036921;Bathroom;26;89.3;Credit Card - VISA
2404458;Regular;26.08.2024;1066474;Germany;1009502;Heating;31;6.5;Credit Card - Mastercard
2404459;Next Day;26.08.2024;3532847;Austria;1049824;Heating;32;19.99;Instant Bank Transfer
2404460;Regular;26.08.2024;2839966;Germany;1011918;Heating;1;4.62;Direct Debit
2404461;Regular;26.08.2024;5651952;Austria;1078377;Bathroom;1;4.69;Credit Card - American Express
2404462;Express;26.08.2024;2716974;Austria;1035231;Heating;13;3.99;Credit Card - Mastercard
2404462;Express;26.08.2024;1223641;Germany;1012333;Bathroom;25;1.49;Credit Card - VISA
2404463;Regular;26.08.2024;3532847;Austria;1032225;Kitchen;16;2.5;Instant Bank Transfer
2404464;Regular;26.08.2024;3532847;Austria;1032225;Kitchen;9;2.5;Instant Bank Transfer
2404465;Regular;26.08.2024;2497655;Switzerland;1020953;Lights;45;0.7;PayPal
2404466;Regular;26.08.2024;1286266;Italy;1002386;Bathroom;31;51.94;Credit Card - Mastercard
2404467;Regular;26.08.2024;2935177;Germany;1015511;Lights;5;4.27;Advance Payment
2404468;Express;26.08.2024;1803939;Austria;1044299;Lights;19;7.37;Instant Bank Transfer
2404469;Express;26.08.2024;1964612;Slovakia;1028740;Bathroom;13;15.68;Debit Card - Maestro
2404470;Regular;27.08.2024;4769356;Slovenia;1038594;Lights;18;2.31;Credit Card - Mastercard
2404471;Regular;27.08.2024;3429492;Germany;1085348;Heating;41;0.99;Debit Card - Maestro
2404472;Next Day;27.08.2024;2925840;Switzerland;1073660;Kitchen;16;0.5;Credit Card - Mastercard
2404473;Next Day;27.08.2024;5834435;Switzerland;1065873;Bathroom;39;5.16;Credit Card - VISA
2404474;Regular;27.08.2024;1597841;Austria;1082694;Bathroom;30;4;Credit Card - VISA
2404475;Regular;27.08.2024;1597841;Austria;1082694;Bathroom;37;4;Credit Card - VISA
2404476;Express;27.08.2024;1597841;Austria;1019187;Bathroom;8;9.23;Credit Card - VISA
2404477;Regular;27.08.2024;3473707;Germany;1085615;Bathroom;52;3.99;Instant Bank Transfer
2404478;Regular;27.08.2024;4769356;Slovenia;1038594;Lights;16;2.31;Credit Card - Mastercard
2404479;Express;27.08.2024;5755709;Germany;1079281;Kitchen;44;4.85;Debit Card - Maestro
2404480;Express;27.08.2024;1659453;Slovakia;1060833;Living;46;4;Instant Bank Transfer
2404481;Regular;27.08.2024;5181185;Czech Republic;1032335;Kitchen;32;4.86;Credit Card - Diners
